facility_id,facility_name,facility_type,address_city,address_state,ownership_sector_final,is_public_health_facility,bed_count,doctor_count,facility_complexity_tier,specialist_domain_count,has_specialist_evidence,nfhs_district_name_norm,nfhs_state_ut_norm,persona_label,top_need_categories
211259cc-fc47-4c2e-a2c9-3e17593f4021,Virk Hospital,hospital,Karnal,Haryana,private,false,100,3,tertiary,1,true,Karnal,Haryana,ncd_rising+child_health_nutrition_hotspot,cancer_screening|adult_overnutrition_obesity|anaemia|infant_young_child_feeding|child_immunization
29e21b4c-f860-41b0-a9bd-e19790af7bda,R.K. Hospital,hospital,Delhi,Delhi,null,false,null,null,tertiary,0,false,North,NCT of Delhi,child_health_nutrition_hotspot+ncd_rising,child_immunization|family_planning_unmet|cancer_screening|ncd_hypertension|antenatal_care
a8c51d98-a31b-4234-acf6-0a2d4cf67cac,"Smile Gallery Dental Wellness Center Saurabh Nursing Home, 82 Marwari Road, Near Azad Market, Bhopal, M.P. 462001",clinic,Bhopal,M.p.,private,false,null,3,tertiary,0,false,Bhopal,Madhya Pradesh,ncd_rising,cancer_screening|anaemia|family_planning_unmet|infant_young_child_feeding|ncd_diabetes
1050c357-b7a1-4920-952f-3c43a844934b,Janak Surgicare and Ankur Advanced Urology Centre,hospital,Patiala,Punjab,government_public,true,null,null,tertiary,0,false,Patiala,Punjab,ncd_rising,cancer_screening|ncd_diabetes|ncd_hypertension|ncd_hypertension|infant_young_child_feeding
c51cf821-30ed-41bb-ac88-7c957d03f0d8,Deep Dental Clinic,clinic,Meerut,Uttar Pradesh,private,false,null,4,secondary,0,false,Meerut,Uttar Pradesh,ncd_rising+child_health_nutrition_hotspot,infant_young_child_feeding|cancer_screening|anaemia|child_immunization|child_malnutrition
fdae4183-ccbb-415f-9303-cfc47e10735e,Sadhu Vaswani Mission Medical Center,hospital,New Delhi,Delhi,trust_charitable,false,null,null,tertiary,0,false,New Delhi,NCT of Delhi,ncd_rising+child_health_nutrition_hotspot,child_immunization|cancer_screening|ncd_hypertension|ncd_hypertension|anaemia
8c8cbb15-6b6b-4b4e-856a-2360c582fd48,"Kashmir Eye Hospital, Srinagar",hospital,Srinagar,Jammu And Kashmir,private,false,null,3,tertiary,1,true,Badgam,Jammu & Kashmir,child_health_nutrition_hotspot,child_malnutrition|cancer_screening|family_planning_unmet|infant_young_child_feeding|anaemia
bef617d5-68d7-42d2-ad9d-14898afe391f,Krishna Diagnostic Lab,clinic,Jammu,Jammu And Kashmir,private,false,null,null,secondary,0,false,Jammu,Jammu & Kashmir,child_health_nutrition_hotspot+ncd_rising,child_immunization|child_malnutrition|cancer_screening|infant_young_child_feeding|adult_overnutrition_obesity
ce78597f-1dd1-46c3-b636-caa302b59f0b,Holy Spirit Hospital Andheri,hospital,Mumbai,Maharashtra,private,false,300,150,tertiary,0,false,Mumbai Suburban,Maharashtra,ncd_rising,child_malnutrition|cancer_screening|family_planning_unmet|ncd_diabetes|ncd_diabetes
dec76a84-12c3-46ea-8f8b-8fba48defa94,Brindhavvan Areion Hospital,hospital,Bangalore,Karnataka,private,false,null,15,tertiary,0,false,Bangalore,Karnataka,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|child_immunization|cancer_screening|ncd_diabetes|ncd_diabetes
667399c5-63ac-4301-97fa-b1fc26bbcb47,Dr Neyyan Dental Clinic and Implant Center,clinic,Vasai Virar,Maharashtra,private,false,null,null,secondary,0,false,Palghar,Maharashtra,child_health_nutrition_hotspot+ncd_rising,child_malnutrition|cancer_screening|infant_young_child_feeding|anaemia|family_planning_unmet
6bf36653-0dc8-40db-bb3b-68ff03b6cf20,Iris Eye Clinic & Glaucoma Centre,clinic,Mumbai,Maharashtra,private,false,null,1,secondary,1,true,Mumbai,Maharashtra,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_diabetes|ncd_diabetes
36f0dd2b-d3c9-4d0f-940e-246725713e39,Tej Eye Center,hospital,Gandhinagar,Gujarat,private,false,null,null,tertiary,1,true,Ahmadabad,Gujarat,child_health_nutrition_hotspot+ncd_rising,child_immunization|child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_diabetes
509c6668-953b-4d13-b198-5659718b54e6,Kanha Children Hospital,hospital,Raipur,Chhattisgarh,null,false,45,null,tertiary,1,true,Raipur,Chhattisgarh,child_health_nutrition_hotspot,child_immunization|child_malnutrition|cancer_screening|infant_young_child_feeding|anaemia
89f20222-032a-419f-b83e-05b85df9c865,Shri Indore Cloth Market Hospital,hospital,Indore,Madhya Pradesh,private,false,100,null,tertiary,0,false,Indore,Madhya Pradesh,child_health_nutrition_hotspot,cancer_screening|child_immunization|child_malnutrition|infant_young_child_feeding|anaemia
bfa5a284-c833-4d2a-9ac4-2d406cc6a0c0,Heer Clinical Laboratory,clinic,Surat,Gujarat,private,false,null,null,tertiary,0,false,Surat,Gujarat,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|anaemia|ncd_diabetes
58abf603-158c-479b-87df-7c194451f47a,Shivprabha Advanced Dental Clinic,clinic,Arvi,Maharashtra,private,false,null,null,tertiary,0,false,Latur,Maharashtra,child_health_nutrition_hotspot,child_malnutrition|child_immunization|cancer_screening|infant_young_child_feeding|anaemia
e949d999-21c8-4adc-92bc-838ed82d1296,Param Hospital,hospital,Bhanvad,Gujarat,private,false,51,null,tertiary,0,false,Devbhumi Dwarka,Gujarat,child_health_nutrition_hotspot,child_immunization|child_malnutrition|family_planning_unmet|cancer_screening|female_education
776903a5-f086-4ac3-aa11-86a6b3fa089c,Dental Clinic,clinic,Sasaram,Bihar,null,false,null,null,secondary,0,false,Rohtas,Bihar,child_health_nutrition_hotspot,child_malnutrition|infant_young_child_feeding|cancer_screening|anaemia|child_immunization
cf4addd3-053f-499a-868e-5ffb21afbafa,Surya Hospital,hospital,Shikrapur,Maharashtra,private,false,30,1,tertiary,3,true,Pune,Maharashtra,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|child_malnutrition|cancer_screening|infant_young_child_feeding
5463f27a-99ad-4a6b-a8b3-bbec23a4b1f7,Dr. Gadgil’s Eye Hospital,hospital,Thane,Maharashtra,private,false,null,null,tertiary,0,false,Thane,Maharashtra,child_health_nutrition_hotspot+ncd_rising,child_immunization|child_malnutrition|family_planning_unmet|cancer_screening|infant_young_child_feeding
2e1055b1-512b-4be5-9333-6615f53efc57,Ashirwad Hospital,hospital,Bhiwandi,Thane,private,false,null,3,tertiary,1,true,Thane,Maharashtra,child_health_nutrition_hotspot+ncd_rising,child_immunization|child_malnutrition|family_planning_unmet|cancer_screening|infant_young_child_feeding
011ad640-da85-4f52-85b2-738144e6b190,Khosla Stone Kidney & Surgical Centre,hospital,Ludhiana,Punjab,private,false,null,null,secondary,2,true,Ludhiana,Punjab,ncd_rising+child_health_nutrition_hotspot,child_immunization|cancer_screening|infant_young_child_feeding|ncd_hypertension|ncd_hypertension
d8365c70-22ec-40be-a55c-4b02ee17dd3d,Gambhir Hospital,hospital,New Delhi,Delhi,private,false,null,null,tertiary,1,true,West,NCT of Delhi,child_health_nutrition_hotspot+ncd_rising,child_immunization|cancer_screening|ncd_hypertension|infant_young_child_feeding|anaemia
81c0030f-c3fc-41b0-a87a-b7ae9723dfa5,Zircon-BIC Imaging Center,clinic,Surat,Gujarat,private,false,null,null,secondary,0,false,Surat,Gujarat,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|anaemia|ncd_diabetes
f8195aeb-6a0c-4acf-8d38-b95a6deb35b9,Param Children Hospital,hospital,Surat,Gujarat,private,false,null,null,primary,1,true,Ahmadabad,Gujarat,child_health_nutrition_hotspot+ncd_rising,child_immunization|child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_diabetes
f7577b01-9fb9-4faf-831a-6b6bbb9dc1c1,Family Dental Clinic - DLF City,clinic,Gurgaon,Haryana,private,false,null,4,tertiary,0,false,Gurgaon,Haryana,child_health_nutrition_hotspot+ncd_rising,child_immunization|cancer_screening|infant_young_child_feeding|anaemia|child_immunization
405f4291-1199-48a6-b6b2-ff9e20046b6f,Olive Homoeopathy Clinic,clinic,Malappuram,Kerala,private,false,null,9,tertiary,0,false,Malappuram,Kerala,ncd_rising+child_health_nutrition_hotspot,family_planning_unmet|child_immunization|child_malnutrition|cancer_screening|ncd_diabetes
bb93ff79-b770-41fe-b08a-112e8d61aad1,Neuro Diagnostic Centre,clinic,Chennai,Tamil Nadu,private,false,null,null,primary,0,false,Chennai,Tamil Nadu,ncd_rising,child_malnutrition|cancer_screening|ncd_diabetes|ncd_diabetes|ncd_hypertension
ade44b22-3cd5-4a70-9727-5a321e8047a9,Kumaran Medical Center,hospital,Coimbatore,Tamil Nadu,private,false,200,31,tertiary,1,true,Coimbatore,Tamil Nadu,ncd_rising,cancer_screening|ncd_hypertension|ncd_hypertension|infant_young_child_feeding|ncd_diabetes
5bae028e-0319-416b-b81d-b8ce210239ca,"Poorva Women's Hospital, Ghodasar",hospital,Ahmedabad,Gujarat,private,false,null,2,secondary,1,true,Ahmadabad,Gujarat,child_health_nutrition_hotspot+ncd_rising,child_immunization|child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_diabetes
ff51f49b-007d-4ca2-a476-dee72ede0bf4,Arogyam Multi Speciality Health Clinic,clinic,Guwahati,Assam,private,false,null,null,tertiary,0,false,Kamrup Metropolitan,Assam,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|child_malnutrition|cancer_screening|infant_young_child_feeding
08a044a3-78ef-460e-802a-5fdc7c8ea996,Alkari Devi Hospital,hospital,Dhanbad,Jharkhand,private,false,null,null,tertiary,2,true,Dhanbad,Jharkhand,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|child_malnutrition|cancer_screening|infant_young_child_feeding
f1444677-8593-4b1c-bace-813b782d4096,Rotary Eye Institute SMT. Lilavati Ben Mohanlal Shah (Bilimorawala) Eye Hospital Maliba Netra Sankul,hospital,Navsari,Gujarat,private,false,50,null,tertiary,0,false,Navsari,Gujarat,child_health_nutrition_hotspot+ncd_rising,child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_diabetes|anaemia
3e0ca26e-bcf5-45f9-8af9-3a61d41459ca,Jeevana Kerala Ayurvedic Centre - Pune,hospital,Pune,Maharashtra,private,false,null,null,tertiary,0,false,Pune,Maharashtra,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|child_malnutrition|cancer_screening|infant_young_child_feeding
69dfc613-61dc-42f8-9a5a-29a84a844d5b,Siliguri Lions Netralaya (Eye Hospital & Dental Clinic),hospital,Siliguri,West Bengal,private,false,null,10,secondary,1,true,Darjiling,West Bengal,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|ncd_hypertension|infant_young_child_feeding|ncd_hypertension
c6200f20-c0d2-4849-80d7-16848ae32448,Kushabhau Thakrey District Hospital Rewa (M.P.),hospital,Rewa,Madhya Pradesh,government_public,true,null,43,tertiary,0,false,Rewa,Madhya Pradesh,child_health_nutrition_hotspot,child_malnutrition|child_immunization|infant_young_child_feeding|cancer_screening|family_planning_unmet
0eee91dc-da8e-4216-a1a0-cf87bfca7a49,Oxymed Hospital,hospital,Chennai,Tamil Nadu,private,false,null,null,tertiary,0,false,Chennai,Tamil Nadu,ncd_rising,child_malnutrition|cancer_screening|ncd_diabetes|ncd_diabetes|ncd_hypertension
3db0863c-bc66-4e6c-b818-1bc5fde2d4bc,Diagnoral Pathology & Clinic,hospital,Vadodara,Gujarat,private,false,null,null,tertiary,0,false,Vadodara,Gujarat,child_health_nutrition_hotspot+ncd_rising,child_malnutrition|family_planning_unmet|cancer_screening|child_immunization|infant_young_child_feeding
16c6b758-de5d-4272-a21d-207375f45017,Reni Kidney Care,clinic,Pollachi,Tamil Nadu,private,false,null,null,secondary,3,true,Coimbatore,Tamil Nadu,ncd_rising,cancer_screening|ncd_hypertension|ncd_hypertension|infant_young_child_feeding|ncd_diabetes
16300eb3-2217-4e8a-a418-46e4abf5682c,Priya Children's Hospital,clinic,Vijayawada,Andhra Pradesh,private,false,null,1,tertiary,1,true,Krishna,Andhra Pradesh,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|ncd_diabetes|ncd_diabetes|cancer_screening|anaemia
b482c00d-3b0d-4477-b5fe-ff44874b36d1,Erode Cancer Centre,hospital,Erode,Tamilnadu,null,false,50,null,tertiary,0,false,Erode,Tamil Nadu,ncd_rising,cancer_screening|ncd_hypertension|child_malnutrition|ncd_diabetes|ncd_hypertension
825526d9-52e3-4fd5-95a3-65168994cc34,Neomed Hospital,hospital,Chennai,Tamil Nadu,private,false,20,2,tertiary,0,false,Chennai,Tamil Nadu,ncd_rising,child_malnutrition|cancer_screening|ncd_diabetes|ncd_diabetes|ncd_hypertension
5469213e-f19d-4af9-bac6-5eb7dd0d3c84,"Infinity Gastro Plus, Surat",hospital,Surat,Gujarat,private,false,null,1,tertiary,0,false,Surat,Gujarat,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|anaemia|ncd_diabetes
11ea4ba1-5edb-4f63-9cd0-146153845448,Avantika Hospital,hospital,Sahibabad,Ghaziabad,private,false,null,4,tertiary,0,false,Bulandshahr,Uttar Pradesh,child_health_nutrition_hotspot,child_immunization|infant_young_child_feeding|cancer_screening|anaemia|child_malnutrition
4a9ec8d3-dc35-4cc4-b009-51c46ba14b05,Keep Smiling Dental Clinic,clinic,New Delhi,Delhi,private,false,null,null,secondary,0,false,West,NCT of Delhi,child_health_nutrition_hotspot+ncd_rising,child_immunization|cancer_screening|ncd_hypertension|infant_young_child_feeding|anaemia
5f2f247b-98dd-4310-ad11-4e29f3c111c7,"Laserwell, Laser and Cosmetic Gynae Clinic",clinic,Dehradun,Uttarakhand,private,false,null,null,secondary,1,true,Dehradun,Uttarakhand,child_health_nutrition_hotspot+ncd_rising,child_immunization|infant_young_child_feeding|cancer_screening|ncd_hypertension|anaemia
b73dccf1-f071-405b-aa37-7942abb1de53,Nabanir Hospital & Diagnostics,hospital,Howrah,West Bengal,private,false,null,42,tertiary,0,false,Haora,West Bengal,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|ncd_diabetes|child_illness_care|child_immunization
d695ba46-a9a1-43b9-a54f-9b0e8fa4c463,"Global MultiSpeciality Hospital & Trauma Center, Azamgarh",hospital,Azamgarh,Uttar Pradesh,null,false,null,3,tertiary,1,true,Azamgarh,Uttar Pradesh,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|infant_young_child_feeding|cancer_screening|ncd_diabetes
ba08b451-0998-4d50-ae69-bc7384171e1a,Damani Dental Care&Implant Centre,dentist,Vadodara,Gujarat,private,false,null,null,secondary,0,false,Vadodara,Gujarat,child_health_nutrition_hotspot+ncd_rising,child_malnutrition|family_planning_unmet|cancer_screening|child_immunization|infant_young_child_feeding
7af7974c-7e42-4651-adcb-9f04f3a8435d,Floradent Dental Studio,clinic,Mysuru,Karnataka,private,false,null,2,tertiary,0,false,Mysore,Karnataka,ncd_rising+child_health_nutrition_hotspot,cancer_screening|child_malnutrition|infant_young_child_feeding|ncd_hypertension|anaemia
3acf60c9-8f67-42e3-876a-491fe75231d3,HUMA Urgent Care Centre,clinic,Chennai,Tamil Nadu,private,false,null,null,primary,0,false,Chennai,Tamil Nadu,ncd_rising,child_malnutrition|cancer_screening|ncd_diabetes|ncd_diabetes|ncd_hypertension
310d04a8-a1cd-471f-bd8d-f7f4de2e544f,Ferozepur Medicity Superspeciality Hospital,hospital,Ferozepur,Punjab,private,false,30,null,tertiary,0,false,Firozpur,Punjab,ncd_rising+child_health_nutrition_hotspot,cancer_screening|child_immunization|infant_young_child_feeding|ncd_hypertension|ncd_hypertension
d5e71233-69d2-4739-9ee4-11fed392c7e6,"KMC Hospital, Mangalore",hospital,Mangalore,Karnataka,private,false,251,150,tertiary,2,true,Dakshina Kannada,Karnataka,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_hypertension|child_immunization
3880258d-5e91-42a6-9eb9-25f6c4b57ee6,Dr. Arzoo Arora Dental Care,clinic,Alwar,Rajasthan,private,false,null,null,tertiary,0,false,Alwar,Rajasthan,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|child_malnutrition|infant_young_child_feeding|antenatal_care
3f619543-5934-4b6b-89fa-f7e76935422c,Dr Agarwal's Clinic - Dental & Skin Experts,clinic,Siliguri,West Bengal,private,false,null,null,tertiary,1,true,Darjiling,West Bengal,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|ncd_hypertension|infant_young_child_feeding|ncd_hypertension
d1c2100e-286b-45c2-a615-897d7e0fc541,Cherish Child Dental Care,clinic,Ahmedabad,Gj,private,false,null,2,secondary,0,false,Ahmadabad,Gujarat,child_health_nutrition_hotspot+ncd_rising,child_immunization|child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_diabetes
7702f6af-0dd5-4c24-8291-e852aafa2909,"St.Joseph's Hospital, Jammu",hospital,Jammu,Jammu And Kashmir,private,false,null,null,secondary,0,false,Baramula,Jammu & Kashmir,mixed_need_profile,family_planning_unmet|child_immunization|child_malnutrition|cancer_screening|adult_overnutrition_obesity
824fd82c-e0cc-411f-a8e8-55944f02477a,Chennai Heritage Hospital,hospital,Chennai,Tamil Nadu,private,false,null,null,tertiary,0,false,Chennai,Tamil Nadu,ncd_rising,child_malnutrition|cancer_screening|ncd_diabetes|ncd_diabetes|ncd_hypertension
1535ad36-ae51-4bd0-b15a-56d35cf17ebb,Pooja Nursing Home,hospital,Lucknow,Uttar Pradesh,private,false,10,1,tertiary,0,false,Muzaffarnagar,Uttar Pradesh,child_health_nutrition_hotspot+ncd_rising,child_immunization|child_malnutrition|cancer_screening|infant_young_child_feeding|anaemia
2438a69f-55a6-4cbc-b4e7-ede6707157d2,B. D. Pandey District Hospital Blood Bank,hospital,Pithoragarh,Uttarakhand,government_public,true,null,null,primary,0,false,Pithoragarh,Uttarakhand,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|ncd_hypertension|ncd_hypertension|infant_young_child_feeding
c9be0d16-3852-4f77-b251-0515749878b9,"Devdikar Dialysis, Sahakarnagar, Nr New S T Stand, AKLUJ 413101 Dt. Solapur",clinic,Akluj,Maharashtra,private,false,null,null,secondary,0,false,Solapur,Maharashtra,child_health_nutrition_hotspot+ncd_rising,child_malnutrition|child_immunization|cancer_screening|ncd_hypertension|infant_young_child_feeding
541f218f-5928-4c41-9157-3cc1ee16a921,Anantwar Eye Hospital,hospital,Nagpur,Maharashtra,private,false,null,null,tertiary,0,false,Nagpur,Maharashtra,child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|anaemia|child_immunization
7c17b7b6-a5b9-4347-a349-e9eba7b3a00b,Sarvika Glam Clinic,clinic,Bhubaneswar,Odisha,private,false,null,null,secondary,0,false,Khordha,Odisha,ncd_rising,cancer_screening|ncd_diabetes|ncd_diabetes|adult_overnutrition_obesity|anaemia
a4b9a04d-78db-4962-b57c-5c414ffdd933,Vasundhara Hospital,hospital,Jodhpur,Rajasthan,private,false,150,21,tertiary,1,true,Jodhpur,Rajasthan,child_health_nutrition_hotspot,child_immunization|child_malnutrition|infant_young_child_feeding|cancer_screening|anaemia
cf17d427-aae9-443e-8deb-c1968d483a0b,Naina Homoeo Care,clinic,Lucknow,Uttar Pradesh,private,false,null,2,tertiary,0,false,Lucknow,Uttar Pradesh,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|cancer_screening|infant_young_child_feeding|anaemia
e4ca6961-78a4-4bf0-924a-9bf3ea41078d,Indo US Lab,clinic,Gurgaon,Haryana,private,false,null,null,tertiary,1,true,Gurgaon,Haryana,child_health_nutrition_hotspot+ncd_rising,child_immunization|cancer_screening|infant_young_child_feeding|anaemia|child_immunization
a83630bf-3f28-44a3-8bd8-224890833a58,RNH Hospital,hospital,Nagpur,Maharashtra,private,false,20,9,tertiary,2,true,Nagpur,Maharashtra,child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|anaemia|child_immunization
3876007e-73fe-4505-8262-60d5e9077c7e,7Med Bareilly 4a1 Sai Sukhda Hospital,hospital,Bareilly,Uttar Pradesh,private,false,10,null,tertiary,0,false,Bareilly,Uttar Pradesh,mixed_need_profile,child_immunization|child_malnutrition|infant_young_child_feeding|cancer_screening|female_education
d149d41a-c031-4e6e-90ad-815df1abafe8,Venkateswara Diagnostic Center,clinic,Chennai,Tamil Nadu,private,false,null,null,primary,0,false,Chennai,Tamil Nadu,ncd_rising,child_malnutrition|cancer_screening|ncd_diabetes|ncd_diabetes|ncd_hypertension
53c73cb7-da0c-418c-b16d-71a27401b0bc,Horizon Hospital,hospital,Raipur,Chhattisgarh,private,false,52,null,tertiary,2,true,Raipur,Chhattisgarh,child_health_nutrition_hotspot,child_immunization|child_malnutrition|cancer_screening|infant_young_child_feeding|anaemia
58214752-9856-45d3-ab2b-599e123cedcd,Medinova Diagnostic Services Ltd,clinic,Kalighat,West Bengal,private,false,null,null,tertiary,0,false,Kolkata,West Bengal,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|child_immunization|cancer_screening|ncd_diabetes|ncd_diabetes
ad1ffd0b-50f2-45b9-8b20-74183bf12075,Krushna Orthodontic And Dental Clinic,clinic,Pune,Maharashtra,private,false,null,null,tertiary,0,false,Pune,Maharashtra,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|child_malnutrition|cancer_screening|infant_young_child_feeding
d5ebd843-df28-46a2-a7ce-4fd703e49f1e,"Chandra Dental College & Hospital, Barabanki",hospital,Barabanki,Uttar Pradesh,private,false,null,null,tertiary,0,false,Bara Banki,Uttar Pradesh,child_health_nutrition_hotspot,child_immunization|child_malnutrition|family_planning_unmet|infant_young_child_feeding|antenatal_care
29cb6442-053a-4d90-a58e-c4097b297b5b,Kumar's Dental Clinic,clinic,Mokdumpur,West Bengal,private,false,null,1,secondary,0,false,Maldah,West Bengal,child_health_nutrition_hotspot+ncd_rising,child_malnutrition|cancer_screening|ncd_diabetes|ncd_diabetes|family_planning_unmet
5ec4d531-7fe3-4953-906e-8a97cfaf0ba5,"Shivam Nursing Home, Moradabad",hospital,Moradabad,Uttar Pradesh,private,false,10,2,tertiary,1,true,Moradabad,Uttar Pradesh,child_health_nutrition_hotspot,infant_young_child_feeding|child_malnutrition|cancer_screening|child_immunization|anaemia
7095bd13-3e12-470a-aa29-702a03e79edb,"Onco - Life Cancer Centre, Satara",hospital,Satara,Maharashtra,private,false,null,null,tertiary,0,false,Satara,Maharashtra,child_health_nutrition_hotspot+ncd_rising,child_immunization|cancer_screening|child_malnutrition|infant_young_child_feeding|ncd_hypertension
7ccefe79-fe82-40af-a302-5fa2a15371b9,Dr. Anutosh Chakraborty - Homeopathic Doctor for Critical Disease,doctor,Kolkata,West Bengal,private,false,null,null,tertiary,0,false,Kolkata,West Bengal,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|child_immunization|cancer_screening|ncd_diabetes|ncd_diabetes
9607efc1-c7b9-4261-84d3-93e69f724c7e,TruCare ENT Clinic,clinic,Imphal,Manipur,private,false,null,1,primary,0,false,Imphal West,Manipur,ncd_rising,family_planning_unmet|child_immunization|cancer_screening|ncd_diabetes|ncd_diabetes
9c1a6997-daf4-4ab2-8e30-1d4a5dd5633b,Basulia Rural Hospital,hospital,Basulia,West Bengal,government_public,true,30,null,primary,0,false,Nadia,West Bengal,ncd_rising,family_planning_unmet|child_malnutrition|cancer_screening|ncd_diabetes|ncd_diabetes
0ef580a8-bac4-4905-a8fa-5d1dd9d8c110,Tapadiya's Dental Casa,dentist,Pune,Maharashtra,private,false,null,null,secondary,0,false,Pune,Maharashtra,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|child_malnutrition|cancer_screening|infant_young_child_feeding
da383bf3-2c2b-4922-bc0c-46f135c98055,All India Institute of Physical Medicine and Rehabilitation,hospital,Mumbai,Maharashtra,government_public,true,60,null,tertiary,0,false,Mumbai,Maharashtra,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_diabetes|ncd_diabetes
ed469df6-4f20-415d-8d6c-fb7384d748be,Indram Dental Implant and Laser Center,dentist,Jhansi,Uttar Pradesh,private,false,null,2,secondary,0,false,Jhansi,Uttar Pradesh,child_health_nutrition_hotspot,child_immunization|child_malnutrition|infant_young_child_feeding|cancer_screening|family_planning_unmet
a0d8c156-d374-4546-9971-a83d3ccd4664,Triveni Nursing Home,hospital,Thiruvananthapuram,Kerala,private,false,49,10,tertiary,0,false,Thiruvananthapuram,Kerala,ncd_rising,family_planning_unmet|child_immunization|cancer_screening|ncd_diabetes|ncd_diabetes
e9c18c25-565e-4147-b3d1-fa77099c98aa,Peoples Dental Clinic,clinic,Greater Noida,Uttar Pradesh,private,false,null,4,tertiary,0,false,Gautam Buddha Nagar,Uttar Pradesh,child_health_nutrition_hotspot+ncd_rising,child_immunization|cancer_screening|infant_young_child_feeding|ncd_diabetes|anaemia
5f2b7537-7263-41cc-8442-a19f4772ad29,Pinakin Dental,dentist,Jaipur,Rajasthan,private,false,null,1,primary,0,false,Jaipur,Rajasthan,child_health_nutrition_hotspot,cancer_screening|infant_young_child_feeding|anaemia|child_immunization|micronutrient_fortification
a6674d64-8023-40a4-8b09-8d3539312ff6,NUFACE CLINIC,clinic,Agra,Uttar Pradesh,private,false,null,null,tertiary,0,false,Agra,Uttar Pradesh,mixed_need_profile,family_planning_unmet|infant_young_child_feeding|child_malnutrition|cancer_screening|antenatal_care
e5d5d337-83a7-4c1b-9d58-03187f8cce6f,A. K. Hospital,hospital,Bhopal,Madhya Pradesh,private,false,null,null,primary,0,false,Bhopal,Madhya Pradesh,ncd_rising,cancer_screening|anaemia|family_planning_unmet|infant_young_child_feeding|ncd_diabetes
8d8ddf59-32df-4d13-a39e-158c2a0787e9,Lords Health Care Nursing Home,hospital,Howrah,West Bengal,private,false,81,87,tertiary,0,false,Haora,West Bengal,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|ncd_diabetes|child_illness_care|child_immunization
79065901-3b4d-4b2e-a1d8-fbc5b635db3f,Hope Hospital,hospital,Kolar,Karnataka,null,false,75,13,tertiary,0,false,Kolar,Karnataka,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|child_immunization|cancer_screening|anaemia|infant_young_child_feeding
c1867584-7438-4a8e-876c-03fdbb7a2a5c,C. P. Suthar Physio & Spine Clinic (Gorwa),clinic,Vadodara,Gujarat,private,false,null,null,secondary,0,false,Vadodara,Gujarat,child_health_nutrition_hotspot+ncd_rising,child_malnutrition|family_planning_unmet|cancer_screening|child_immunization|infant_young_child_feeding
bc9a5e50-a166-427a-9eaf-7b82d692cdc8,Vinayak Hospital,hospital,Narnaul,Haryana,private,false,null,null,tertiary,0,false,Mahendragarh,Haryana,child_health_nutrition_hotspot+ncd_rising,child_immunization|cancer_screening|infant_young_child_feeding|anaemia|child_immunization
49895d69-ba13-4df1-8274-f90775db2f2c,Fernandez Hospital,hospital,Hyderabad,Telangana,private,false,null,null,tertiary,2,true,Hyderabad,Telangana,child_health_nutrition_hotspot+ncd_rising,child_immunization|child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_hypertension
4157d551-f06c-4489-9caf-10e80370116c,Life Care Multi Speciality Hospital - Daman,hospital,Daman,Daman And Diu,null,false,null,null,secondary,0,false,Daman,Dadra and Nagar Haveli & Daman and Diu,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|child_malnutrition|cancer_screening|infant_young_child_feeding
